apex,assessed,score,band,unassessed_reason,D1,D2,D3,D4,D5,D6,D7,C1,Q1,F1,F2,candidates_responded,protocol_era,requests,methodology_version,candidates_version
ibitlabs.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,14,0.4.0,2026-08-07
ibkr.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,30,0.4.0,2026-08-07
ibouniverse.com,1,85,Connectable,,pass,fail,pass,pass,pass,pass,fail,pass,fail,pass,pass,mcp-server-card-json,legacy,19,0.4.0,2026-08-07
icecat.biz,1,5,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,pass,,,18,0.4.0,2026-08-07
icemoon.app,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,mcp-server-card-json,,15,0.4.0,2026-08-07
iching.rocks,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,17,0.4.0,2026-08-07
icme.io,1,85,Connectable,,fail,fail,pass,fail,pass,pass,fail,skip,pass,fail,fail,,legacy,22,0.4.0,2026-08-07
icons-for-agents.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,6,0.4.0,2026-08-07
iconsroom.com,1,5,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,pass,,,14,0.4.0,2026-08-07
ideafactorylab.org,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,6,0.4.0,2026-08-07
idealo.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,32,0.4.0,2026-08-07
idencify.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,17,0.4.0,2026-08-07
identark.io,1,5,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,pass,,,16,0.4.0,2026-08-07
identifai.net,1,80,Connectable,,fail,fail,pass,fail,pass,fail,fail,skip,skip,pass,fail,,legacy,23,0.4.0,2026-08-07
identityforge.io,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,17,0.4.0,2026-08-07
idevice.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,14,0.4.0,2026-08-07
idfmetale.pl,1,80,Connectable,,fail,fail,pass,fail,pass,fail,fail,skip,skip,pass,fail,,legacy,24,0.4.0,2026-08-07
idxpro.id,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,17,0.4.0,2026-08-07
ifillpdf.com,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,,,29,0.4.0,2026-08-07
ifrcoworker.com,1,45,Discoverable,,pass,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,mcp-json|mcp-server-card-json,,26,0.4.0,2026-08-07
ifthenpay.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,25,0.4.0,2026-08-07
ignav.com,1,95,Agent-ready,,fail,fail,pass,pass,pass,pass,fail,skip,pass,pass,fail,,legacy,20,0.4.0,2026-08-07
ignission.io,1,35,Discoverable,,pass,fail,fail,fail,fail,skip,fail,skip,skip,fail,fail,mcp-json,,16,0.4.0,2026-08-07
ihateinvoicing.io,1,80,Connectable,,fail,fail,pass,pass,pass,fail,fail,skip,skip,pass,fail,,modern,37,0.4.0,2026-08-07
iihzbnyxbxhsrexqsori.supabase.co,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,15,0.4.0,2026-08-07
iknow.dev,1,70,Connectable,,fail,fail,pass,pass,pass,fail,fail,skip,skip,fail,fail,,modern,21,0.4.0,2026-08-07
iknowthepilot.com.au,1,90,Agent-ready,,fail,fail,pass,fail,pass,pass,fail,skip,pass,fail,pass,,legacy,20,0.4.0,2026-08-07
illumora.io,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,,,17,0.4.0,2026-08-07
ilovevideoeditor.com,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,mcp-json,,16,0.4.0,2026-08-07
imagcon.app,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,16,0.4.0,2026-08-07
image-generator-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,28,0.4.0,2026-08-07
image-resize-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,28,0.4.0,2026-08-07
imboard.ai,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,27,0.4.0,2026-08-07
imejis.io,1,85,Connectable,,pass,fail,pass,pass,pass,fail,fail,skip,skip,pass,pass,mcp-json|mcp-bare|mcp-server-card-json,modern,43,0.4.0,2026-08-07
immersivecommons.com,1,85,Connectable,,pass,fail,pass,pass,pass,fail,fail,pass,skip,pass,pass,ai-catalog|mcp-json|mcp-server-card-json,legacy,37,0.4.0,2026-08-07
immo-spot.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,20,0.4.0,2026-08-07
immoapi.app,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,,,14,0.4.0,2026-08-07
immostage.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,31,0.4.0,2026-08-07
immoswipe.ch,1,50,Discoverable,,fail,pass,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,18,0.4.0,2026-08-07
imnoo.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,30,0.4.0,2026-08-07
imperioutils.com,1,95,Agent-ready,,pass,fail,pass,fail,pass,pass,fail,pass,pass,pass,fail,mcp-json,legacy,20,0.4.0,2026-08-07
importly.io,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,30,0.4.0,2026-08-07
imprezahost.com,1,85,Connectable,,fail,fail,pass,pass,pass,pass,fail,skip,pass,fail,fail,,modern,25,0.4.0,2026-08-07
imqueue.org,1,85,Connectable,,fail,fail,pass,fail,pass,fail,fail,skip,skip,pass,pass,,legacy,24,0.4.0,2026-08-07
in-context.me,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,15,0.4.0,2026-08-07
in.bio,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,mcp-server-card-json,,17,0.4.0,2026-08-07
inbin.dev,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,,,15,0.4.0,2026-08-07
inboxguard.io,1,100,Agent-ready,,pass,fail,pass,pass,pass,pass,fail,pass,pass,pass,pass,mcp-server-card-json,legacy,23,0.4.0,2026-08-07
inboxpolicy.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,18,0.4.0,2026-08-07
incisory.com,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,,,14,0.4.0,2026-08-07
incrediblefi.com,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,mcp-json,,27,0.4.0,2026-08-07
incwo.com,1,0,Absent,,skip,fail,fail,skip,skip,skip,skip,skip,skip,skip,fail,,,6,0.4.0,2026-08-07
inday.co,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,15,0.4.0,2026-08-07
index-now.ru,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,15,0.4.0,2026-08-07
indexone.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,16,0.4.0,2026-08-07
indicadores.ar,1,85,Connectable,,pass,fail,pass,fail,pass,fail,fail,pass,skip,pass,pass,mcp-json,legacy,20,0.4.0,2026-08-07
indicate-data.io,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,15,0.4.0,2026-08-07
indicia.app,1,35,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,fail,fail,,,18,0.4.0,2026-08-07
indieco.shop,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,19,0.4.0,2026-08-07
indocourtatlas.com,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,,,15,0.4.0,2026-08-07
indotender.com,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,,,18,0.4.0,2026-08-07
industry-lens.com,1,85,Connectable,,fail,fail,pass,pass,pass,fail,fail,skip,skip,pass,pass,,modern,20,0.4.0,2026-08-07
infaqa.com,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,34,0.4.0,2026-08-07
inference.ac,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,34,0.4.0,2026-08-07
inference.sh,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,21,0.4.0,2026-08-07
infermap-mcp-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,28,0.4.0,2026-08-07
infersports.dev,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,16,0.4.0,2026-08-07
infiniteappsai.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,32,0.4.0,2026-08-07
inflowpay.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,24,0.4.0,2026-08-07
influship.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,32,0.4.0,2026-08-07
info-subscription.com,1,70,Connectable,,fail,fail,pass,pass,pass,fail,fail,skip,skip,fail,fail,,modern,22,0.4.0,2026-08-07
infobip.com,1,50,Discoverable,,pass,fail,fail,fail,fail,skip,fail,skip,skip,pass,pass,mcp-server-card-json,,38,0.4.0,2026-08-07
infolang.ai,1,5,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,pass,,,16,0.4.0,2026-08-07
infosecjobboard.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,27,0.4.0,2026-08-07
infotrack.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,30,0.4.0,2026-08-07
infranode.dev,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,18,0.4.0,2026-08-07
infumar.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,15,0.4.0,2026-08-07
ingest0r.com,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,4,0.4.0,2026-08-07
inistate.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,18,0.4.0,2026-08-07
inite.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,15,0.4.0,2026-08-07
inkflowstudio.org,1,85,Connectable,,fail,fail,pass,fail,pass,pass,fail,skip,fail,pass,pass,,legacy,30,0.4.0,2026-08-07
inkmotion.app,1,75,Connectable,,fail,fail,pass,pass,pass,fail,fail,skip,skip,fail,pass,,modern,22,0.4.0,2026-08-07
inktdlomgdqrsqaalpey.supabase.co,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,15,0.4.0,2026-08-07
inktree.ai,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,16,0.4.0,2026-08-07
inlay.dev,1,50,Discoverable,,pass,fail,fail,fail,fail,skip,fail,skip,skip,pass,pass,mcp-json,,31,0.4.0,2026-08-07
innergcomplete.com,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,,,15,0.4.0,2026-08-07
innernet.live,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,pass,,,15,0.4.0,2026-08-07
insforge.dev,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,18,0.4.0,2026-08-07
insidedcpulse.com,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,33,0.4.0,2026-08-07
insideralpha.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,17,0.4.0,2026-08-07
insidergraph.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,15,0.4.0,2026-08-07
insightgenius.io,1,5,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,pass,,,18,0.4.0,2026-08-07
instadash.io,1,45,Discoverable,,pass,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,mcp-json,,19,0.4.0,2026-08-07
instadomain.fly.dev,1,45,Discoverable,,pass,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,mcp-json,,15,0.4.0,2026-08-07
install.md,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,15,0.4.0,2026-08-07
instapods.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,15,0.4.0,2026-08-07
instavar.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,15,0.4.0,2026-08-07
instxnt.xyz,1,5,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,pass,,,18,0.4.0,2026-08-07
insyncanalytics.com,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,35,0.4.0,2026-08-07
intelcue.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,27,0.4.0,2026-08-07
intencheck.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,15,0.4.0,2026-08-07
intencion.io,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,14,0.4.0,2026-08-07
intentions.me,1,5,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,pass,,,29,0.4.0,2026-08-07
intentlink.io,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,16,0.4.0,2026-08-07
intentwake.com,1,80,Connectable,,fail,fail,pass,fail,pass,fail,fail,skip,skip,pass,fail,,modern,23,0.4.0,2026-08-07
intentweave-mcp.onrender.com,1,70,Connectable,,pass,fail,pass,fail,pass,fail,fail,fail,skip,fail,fail,mcp-server-card-json,legacy,34,0.4.0,2026-08-07
interbang.app,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,pass,,,16,0.4.0,2026-08-07
interlagos.sampa.br,1,100,Agent-ready,,pass,fail,pass,fail,pass,pass,fail,pass,pass,pass,pass,mcp-json,legacy,23,0.4.0,2026-08-07
intermediair.nl,1,40,Discoverable,,pass,fail,pass,fail,fail,skip,fail,skip,skip,fail,pass,mcp-json,,37,0.4.0,2026-08-07
interpretai.tech,1,5,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,pass,,,15,0.4.0,2026-08-07
interzoid.com,1,10,Text-only,,fail,fail,fail,error,skip,skip,fail,skip,skip,pass,fail,,,25,0.4.0,2026-08-07
inthread.dev,1,0,Absent,,error,error,fail,error,skip,skip,error,skip,skip,fail,fail,,,25,0.4.0,2026-08-07
intrane.fr,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,25,0.4.0,2026-08-07
intuitek.ai,1,45,Discoverable,,fail,pass,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,18,0.4.0,2026-08-07
inutriplan.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,17,0.4.0,2026-08-07
invaro.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,30,0.4.0,2026-08-07
inventoryhero.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,27,0.4.0,2026-08-07
investhive.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,14,0.4.0,2026-08-07
investmint.ru,1,70,Connectable,,fail,fail,pass,fail,pass,fail,fail,skip,skip,fail,fail,,legacy,23,0.4.0,2026-08-07
inviaggioallecanarie.it,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,18,0.4.0,2026-08-07
invisibleexit.com,1,50,Discoverable,,pass,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,mcp-json,,15,0.4.0,2026-08-07
invoicebadger.com,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,,,15,0.4.0,2026-08-07
invoicehub.dev,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,16,0.4.0,2026-08-07
invoicexml.com,1,50,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,pass,,,36,0.4.0,2026-08-07
invoker.page,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,20,0.4.0,2026-08-07
invokera.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,20,0.4.0,2026-08-07
inxy.ai,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,21,0.4.0,2026-08-07
io-aerospace.org,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,33,0.4.0,2026-08-07
iox.cloud,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,22,0.4.0,2026-08-07
ip-geolocation-x402-production.up.railway.app,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,34,0.4.0,2026-08-07
ip.app,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,20,0.4.0,2026-08-07
ipayx.ai,1,45,Discoverable,,pass,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,mcp-json,,33,0.4.0,2026-08-07
ipdefender.eu,1,35,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,fail,fail,,,41,0.4.0,2026-08-07
ipnex.ai,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,21,0.4.0,2026-08-07
ipnex.onrender.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,34,0.4.0,2026-08-07
ipogrid.com,1,35,Discoverable,,pass,fail,fail,pass,skip,skip,fail,skip,skip,fail,fail,mcp-server-card-json,,19,0.4.0,2026-08-07
iquesta.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,27,0.4.0,2026-08-07
irishealth.bio,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,31,0.4.0,2026-08-07
ironcladverified.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,19,0.4.0,2026-08-07
ironflip.duckdns.org,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,33,0.4.0,2026-08-07
ironscout.ai,1,70,Connectable,,fail,fail,pass,fail,pass,fail,fail,skip,skip,fail,fail,,legacy,38,0.4.0,2026-08-07
ironshell.io,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,22,0.4.0,2026-08-07
irrational.pages.dev,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,20,0.4.0,2026-08-07
is-real-biz.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,10,0.4.0,2026-08-07
isitdeprecated.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,32,0.4.0,2026-08-07
isittrustready.ai,1,95,Agent-ready,,pass,fail,fail,fail,pass,pass,fail,fail,pass,pass,fail,mcp-bare|mcp-server-card-json,legacy,35,0.4.0,2026-08-07
iskra-bot.xyz,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,48,0.4.0,2026-08-07
it-e3f.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,6,0.4.0,2026-08-07
itaimbibi.sampa.br,1,100,Agent-ready,,pass,fail,pass,fail,pass,pass,fail,pass,pass,pass,pass,mcp-json,legacy,22,0.4.0,2026-08-07
itcons.app,1,5,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,pass,,,17,0.4.0,2026-08-07
itechsmart.dev,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,20,0.4.0,2026-08-07
iteon.pl,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,24,0.4.0,2026-08-07
iterationlayer.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,23,0.4.0,2026-08-07
iterruptivo.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,24,0.4.0,2026-08-07
ithz.dev,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,27,0.4.0,2026-08-07
itjuzi.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,34,0.4.0,2026-08-07
itmplatform.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,35,0.4.0,2026-08-07
itsgloria.ai,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,37,0.4.0,2026-08-07
iturri.ai,1,80,Connectable,,pass,fail,fail,fail,pass,pass,fail,skip,fail,pass,fail,mcp-bare,legacy,27,0.4.0,2026-08-07
itutoronline.com,1,95,Agent-ready,,pass,fail,fail,fail,pass,pass,fail,pass,pass,pass,fail,mcp-json,legacy,28,0.4.0,2026-08-07
iunera.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,40,0.4.0,2026-08-07
ivanstanojevic.me,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,23,0.4.0,2026-08-07
ivdframework.dev,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,23,0.4.0,2026-08-07
ivisa.com,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,,,34,0.4.0,2026-08-07
ivnmscuuljqubunqcgkh.supabase.co,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,23,0.4.0,2026-08-07
ivoryriver.store,1,45,Discoverable,,pass,fail,fail,fail,fail,skip,fail,skip,skip,pass,fail,mcp-json,,27,0.4.0,2026-08-07
iwant.fyi,1,95,Agent-ready,,pass,fail,fail,fail,pass,pass,fail,fail,pass,pass,fail,mcp-json,legacy,28,0.4.0,2026-08-07
iwebdevelopment.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,36,0.4.0,2026-08-07
izap.ai,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,,,23,0.4.0,2026-08-07
izhost.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,27,0.4.0,2026-08-07
izifete.fr,1,80,Connectable,,pass,fail,fail,fail,pass,fail,fail,pass,skip,pass,fail,mcp-json,legacy,25,0.4.0,2026-08-07
jacktrade.co,1,35,Discoverable,,fail,pass,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,19,0.4.0,2026-08-07
jacktrade.xyz,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,29,0.4.0,2026-08-07
jaco-veldsman.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,7,0.4.0,2026-08-07
jadagnino.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,7,0.4.0,2026-08-07
jadennuckels.chatgpt.site,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,19,0.4.0,2026-08-07
jadenote.app,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,16,0.4.0,2026-08-07
jail.li,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,31,0.4.0,2026-08-07
jakeoborn.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,6,0.4.0,2026-08-07
jakvab.se,1,20,Text-only,,fail,fail,pass,fail,fail,skip,fail,skip,skip,fail,fail,,,19,0.4.0,2026-08-07
jamesprompt.com,1,70,Connectable,,fail,fail,pass,pass,pass,fail,fail,skip,skip,fail,fail,,modern,22,0.4.0,2026-08-07
jamesrosingmd.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,29,0.4.0,2026-08-07
jamp.io,1,45,Discoverable,,fail,fail,fail,pass,skip,skip,fail,skip,skip,pass,fail,,,14,0.4.0,2026-08-07
jampolls.com,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,17,0.4.0,2026-08-07
jani-828.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,6,0.4.0,2026-08-07
janis7ewski.org,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,18,0.4.0,2026-08-07
jardins.sampa.br,1,100,Agent-ready,,pass,fail,pass,fail,pass,pass,fail,pass,pass,pass,pass,mcp-json,legacy,22,0.4.0,2026-08-07
jarvisclaw.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,25,0.4.0,2026-08-07
jason-12c.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,6,0.4.0,2026-08-07
jasonpearson.dev,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,42,0.4.0,2026-08-07
jassverband.ch,1,0,Absent,,fail,fail,fail,fail,skip,skip,fail,skip,skip,fail,fail,,,29,0.4.0,2026-08-07
jasswiki.ch,1,85,Connectable,,pass,fail,fail,fail,pass,fail,fail,pass,skip,pass,pass,mcp-json|mcp-server-card-json,legacy,20,0.4.0,2026-08-07
jaymiller.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,6,0.4.0,2026-08-07
jayson-be1.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,6,0.4.0,2026-08-07
jcposada.workers.dev,1,0,Absent,,error,fail,fail,error,skip,skip,error,skip,skip,fail,fail,,,6,0.4.0,2026-08-07
jeda.ai,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,18,0.4.0,2026-08-07
jediapps.com,1,10,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,fail,,,15,0.4.0,2026-08-07
jeeva-jyotish.com,1,75,Connectable,,fail,fail,pass,fail,pass,fail,fail,skip,skip,fail,pass,,legacy,26,0.4.0,2026-08-07
jeikin.com,1,15,Text-only,,fail,fail,fail,fail,skip,skip,fail,skip,skip,pass,pass,,,17,0.4.0,2026-08-07
